"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","Redspider_harvest1_5","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_gravity","DM_nirs","DM_raw","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","HCN_linamarase_10mon","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","cook_time_10mon","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER234_77",1,77,21,3,"test"," (Operator: lizbethpino, Time: )","PER234","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.33333333333333,34.5165031222123,43.5272713,41.6712204822025,93.3333333333333,28.3854166666667,10.7,10.9,3,39,4,1,NA,NA,NA,16,3,278.333333333333,NA,4,NA,3,NA,2,NA,25,5000,516,0,16,NA,NA,2,54.4444444444444,NA,NA,100,NA,9.79765323000298
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER297_78",1,78,22,3,"test"," (Operator: lizbethpino, Time: )","PER297","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.75,29.6025210084034,38.7181015,38.0028477903104,85,4.16666666666667,8.5,1.6,1,21,4,1,NA,NA,NA,16,4,262.5,NA,4,NA,2,NA,5,NA,15,1290,100,0,15,NA,NA,2,42.2222222222222,NA,NA,93.75,NA,1.23343837535014
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER328_79",1,79,23,3,"test"," (Operator: lizbethpino, Time: )","PER328","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2.75,31.6193548387097,38.8188057,36.6031610203517,63.75,20.0520833333333,8.5,7.7,1,83,5,1,NA,NA,NA,16,4,247.5,NA,4,NA,3,NA,4,NA,35,3570,315,0,16,NA,NA,2,58.8888888888889,NA,NA,100,NA,6.34033938172042
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER349_80",1,80,24,3,"test"," (Operator: lizbethpino, Time: )","PER349","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,37.1953412341643,46.5886536,42.3190410081246,130,10.9375,5.2,4.2,1,77,5,1,NA,NA,NA,16,3,261.25,NA,4,NA,3,NA,4,NA,33,2770,323,0,16,NA,NA,1,30,NA,NA,100,NA,4.06824044748672
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER484_81",1,81,25,3,"test"," (Operator: lizbethpino, Time: )","PER484","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2.25,29.5214446952596,26.3005295,26.8441789899197,91.25,14.84375,11.8,5.7,1,26,5,1,NA,NA,NA,16,3,293.75,NA,4,NA,3,NA,3,NA,28,4800,370,0,16,NA,NA,1,60,NA,NA,100,NA,4.3820894469526
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER503_82",1,82,26,3,"test"," (Operator: lizbethpino, Time: )","PER503","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2.75,28.3138392857143,25.6900387,29.6655525584159,113.75,13.28125,7.1,5.1,3,130,3,1,NA,NA,NA,16,2,241.25,NA,4,NA,3,NA,3,NA,41,2410,170,0,16,NA,NA,2,52.2222222222222,NA,NA,100,NA,3.76043178013393
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER534_83",1,83,27,3,"test"," (Operator: lizbethpino, Time: )","PER534","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2.25,39.8704044117647,NA,38.3196683136879,121.25,24.21875,7.5,9.3,1,95,3,1,NA,NA,NA,16,4,203.75,NA,4,NA,3,NA,3,NA,41,5000,648,0,16,NA,NA,2,43.3333333333333,NA,NA,100,NA,9.65611356847426
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER556_84",1,84,28,3,"test"," (Operator: lizbethpino, Time: )","PER556","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,0,33.7973992197659,38.8508987,38.5325653082154,328.75,11.9791666666667,7.7,4.6,1,124,4,3,NA,NA,NA,16,5,328.75,NA,4,NA,3,NA,3,NA,23,4270,425,0,16,NA,NA,2,20,NA,NA,100,NA,4.04864678153447
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER584_85",1,85,28,4,"test"," (Operator: lizbethpino, Time: )","PER584","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.33333333333333,35.1137418755803,40.2890625,40.7121510734905,143.333333333333,14.3229166666667,15,5.5,1,101,5,2,NA,NA,NA,16,3,363.333333333333,NA,4,NA,3,NA,3,NA,15,4820,512,0,16,NA,NA,3,24.4444444444444,NA,NA,100,NA,5.02931198738781
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_PER593_86",1,86,27,4,"test"," (Operator: lizbethpino, Time: )","PER593","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.75,34.4426952141058,44.1578293,41.677900365366,58.75,11.71875,8.9,4.5,1,90,4,1,NA,NA,NA,16,4,286.25,NA,4,NA,3,NA,3,NA,23,3540,364,0,16,NA,NA,2,23.3333333333333,NA,NA,100,NA,4.03625334540302
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_USA2_87",1,87,26,4,"test"," (Operator: lizbethpino, Time: )","USA2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,33.0893939393939,30.9668274,31.524769525267,61.25,18.75,7,7.2,1,151,3,1,NA,NA,NA,16,4,191.25,NA,4,NA,3,NA,4,NA,33,2920,280,0,16,NA,NA,2,55.5555555555556,NA,NA,100,NA,6.20426136363636
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_USA5_88",1,88,25,4,"test"," (Operator: lizbethpino, Time: )","USA5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2.33333333333333,33.4662060678882,39.841568,39.4519584514999,91.6666666666667,14.84375,5.1,5.7,1,178,4,1,NA,NA,NA,16,4,218.333333333333,NA,4,NA,3,NA,2,NA,23,3690,361,0,16,NA,NA,2,30,NA,NA,100,NA,4.96763996320215
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_VEN128_89",1,89,24,4,"test"," (Operator: lizbethpino, Time: )","VEN128","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2,35.9401985111663,38.7959366,38.355736483533,165,21.875,10.5,8.4,1,85,4,1,NA,NA,NA,16,4,240,NA,4,NA,3,NA,3,NA,43,4530,500,0,13,NA,NA,1,25.5555555555556,NA,NA,81.25,NA,7.86191842431763
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_VEN208_90",1,90,23,4,"test"," (Operator: lizbethpino, Time: )","VEN208","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.66666666666667,36.3661971830986,35.6715698,37.2136597005794,85,16.40625,9.8,6.3,1,87,4,1,NA,NA,NA,16,4,253.333333333333,NA,4,NA,3,NA,2,NA,23,4800,540,0,16,NA,NA,2,30,NA,NA,100,NA,5.96632922535211
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep1_VEN25_91",1,91,22,4,"test"," (Operator: lizbethpino, Time: )","VEN25","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.75,39.8948509485095,38.5610733,37.7567288801867,90,11.4583333333333,8.4,4.4,1,434,4,1,NA,NA,NA,16,4,240,NA,4,NA,3,NA,5,NA,45,2120,275,0,16,NA,NA,2,60,NA,NA,100,NA,4.5712850045167
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA1001_170",2,170,2,7,"test"," (Operator: lizbethpino, Time: )","BRA1001","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,4,38.2425742574257,39.5746841,37.4666203484598,67.5,32.2916666666667,7,12.4,1,243,3,1,NA,NA,NA,16,4,213.75,NA,4,NA,3,NA,2,NA,36,3910,476,1,16,NA,NA,2,60,NA,NA,100,NA,12.3491646039604
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA108_166",2,166,3,6,"test"," (Operator: lizbethpino, Time: )","BRA108","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,4,42.9553264604811,35.8724213,37.7582532310461,65,14.0625,9.2,5.4,1,464,3,2,NA,NA,NA,16,5,218.333333333333,NA,4,NA,3,NA,4,NA,25,3060,441,0,16,NA,NA,1,60,NA,NA,100,NA,6.04059278350516
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA1132_119",2,119,7,5,"test"," (Operator: lizbethpino, Time: )","BRA1132","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2.66666666666667,35.1124637681159,40.0681534,38.3321602390947,91.6666666666667,30.46875,9.8,11.7,1,245,5,1,NA,NA,NA,16,3,260,NA,4,NA,3,NA,2,NA,32,3860,410,0,16,NA,NA,2,30,NA,NA,100,NA,10.6983288043478
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA1177_175",2,175,7,7,"test"," (Operator: lizbethpino, Time: )","BRA1177","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.25,36.5780991735537,39.6116562,38.8122735075216,75,28.3854166666667,13.7,10.9,1,53,5,1,NA,NA,NA,16,4,317.5,NA,4,NA,3,NA,3,NA,41,2730,310,0,16,NA,NA,1,30,NA,NA,100,NA,10.3828458591598
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA1243_95",2,95,18,4,"test"," (Operator: lizbethpino, Time: )","BRA1243","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.66666666666667,37.1129214754469,34.4734268,36.1941171641367,46.6666666666667,28.6458333333333,13.5,11,1,85,4,2,NA,NA,NA,16,5,290,NA,4,NA,3,NA,3,NA,54,5000,581,1,14,NA,NA,2,56.6666666666667,NA,NA,87.5,NA,10.6313056309874
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA130_123",2,123,11,5,"test"," (Operator: lizbethpino, Time: )","BRA130","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,1.25,NA,39.3365211,39.73706538958,135,NA,14.1,0,1,164,4,1,NA,NA,NA,16,3,261.25,NA,4,NA,NA,NA,NA,NA,0,NA,NA,0,16,NA,NA,3,NA,NA,NA,100,NA,NA
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA1310_176",2,176,8,7,"test"," (Operator: lizbethpino, Time: )","BRA1310","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,38.9797395079595,43.9446182,38.2422409953759,135,8.85416666666667,9.3,3.4,1,188,5,1,NA,NA,NA,16,4,283.333333333333,NA,4,NA,3,NA,4,NA,22,3160,396,0,15,NA,NA,1,40,NA,NA,93.75,NA,3.45133110226725
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA136_171",2,171,3,7,"test"," (Operator: lizbethpino, Time: )","BRA136","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.25,36.2403446226976,29.4458179,30.2180431302344,51.25,15.1041666666667,5,5.8,1,491,4,1,NA,NA,NA,16,4,207.5,NA,4,NA,1,NA,3,NA,15,3790,424,0,16,NA,NA,2,53.3333333333333,NA,NA,100,NA,5.47380205238663
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA1410_111",2,111,2,4,"test"," (Operator: lizbethpino, Time: )","BRA1410","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.75,40.0890538033395,38.135849,38.5220382741285,90,14.0625,14.3,5.4,1,228,4,1,NA,NA,NA,16,3,271.25,NA,4,NA,3,NA,3,NA,20,3100,405,2,16,NA,NA,1,60,NA,NA,100,NA,5.63752319109462
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA144_174",2,174,6,7,"test"," (Operator: lizbethpino, Time: )","BRA144","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2.75,37.8863636363637,39.493,39.9957329416078,190,18.4895833333333,11.6,7.1,1,48,5,3,NA,NA,NA,16,5,296.25,NA,4,NA,3,NA,3,NA,32,2900,348,0,16,NA,NA,1,20,NA,NA,100,NA,7.00503077651515
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA147_116",2,116,4,5,"test"," (Operator: lizbethpino, Time: )","BRA147","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,0,36.9928104575164,40.3917503,39.7283064156674,301.25,12.2395833333333,8.5,4.7,1,324,4,1,NA,NA,NA,16,4,301.25,NA,4,NA,3,NA,3,NA,27,3460,400,0,15,NA,NA,2,26.6666666666667,NA,NA,93.75,NA,4.52776586328976
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA162_150",2,150,19,6,"test"," (Operator: lizbethpino, Time: )","BRA162","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.33333333333333,32.1687041564792,33.9209671,34.1733646671279,80,1.30208333333333,9.2,0.5,1,939,3,3,NA,NA,NA,16,4,181.666666666667,NA,4,NA,1,NA,4,NA,4,450,41,0,13,NA,NA,3,NA,NA,NA,81.25,NA,0.418863335370822
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA163_181",2,181,13,7,"test"," (Operator: lizbethpino, Time: )","BRA163","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.5,37.8478027867096,38.8968887,40.9082040394274,70,5.98958333333333,11.2,2.3,1,141,4,2,NA,NA,NA,16,4,243.75,NA,4,NA,3,NA,4,NA,25,2120,254,0,16,NA,NA,2,30,NA,NA,100,NA,2.26692568774563
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA190_139",2,139,27,5,"test"," (Operator: lizbethpino, Time: )","BRA190","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,1,31.140625,42.0483818,41.6953312732466,152.5,1.04166666666667,4.3,0.4,1,88,2,1,NA,NA,NA,16,4,231.25,NA,4,NA,3,NA,4,NA,3,350,30,0,16,NA,NA,3,60,NA,NA,100,NA,0.324381510416668
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA222_99",2,99,14,4,"test"," (Operator: lizbethpino, Time: )","BRA222","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,30.5545023696683,33.112854,34.5435910473783,122.5,2.60416666666667,11.3,1,1,277,4,1,NA,NA,NA,16,4,265,NA,4,NA,3,NA,5,NA,12,920,76,0,16,NA,NA,1,60,NA,NA,100,NA,0.79569016587678
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA223_161",2,161,8,6,"test"," (Operator: lizbethpino, Time: )","BRA223","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.66666666666667,40.104940497656,NA,41.1202368723824,55,8.85416666666667,7.3,3.4,1,452,3,1,NA,NA,NA,16,4,211.666666666667,NA,4,NA,3,NA,3,NA,7,3190,417,0,12,NA,NA,3,60,NA,NA,75,NA,3.55095827322996
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA254_142",2,142,27,6,"test"," (Operator: lizbethpino, Time: )","BRA254","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,32.1247074557005,28.4648075,31.604061368213,88.75,9.375,8.1,3.6,1,69,3,1,NA,NA,NA,16,3,246.25,NA,4,NA,1,NA,4,NA,26,3290,299,0,16,NA,NA,1,55.5555555555556,NA,NA,100,NA,3.01169132397192
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA327_154",2,154,15,6,"test"," (Operator: lizbethpino, Time: )","BRA327","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,9,35.8252078184678,36.4433594,34.9044546564168,57.5,32.8125,15.5,12.6,1,322,4,1,NA,NA,NA,16,4,258.75,NA,4,NA,3,NA,3,NA,32,5000,549,0,16,NA,NA,2,36.6666666666667,NA,NA,100,NA,11.7551463154347
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA334_172",2,172,4,7,"test"," (Operator: lizbethpino, Time: )","BRA334","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,37.9350473612991,37.8854408,39.9715646789478,112.5,10.15625,5.2,3.9,2,37,3,1,NA,NA,NA,16,3,190,NA,4,NA,1,NA,3,NA,27,2520,303,0,16,NA,NA,2,25.5555555555556,NA,NA,100,NA,3.85277824763194
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA335_96",2,96,17,4,"test"," (Operator: lizbethpino, Time: )","BRA335","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,4,38.6665144944077,36.7415962,35.1294377852924,46.25,15.1041666666667,11.3,5.8,1,389,4,1,NA,NA,NA,16,4,256.25,NA,4,NA,3,NA,3,NA,29,5000,619,0,16,NA,NA,2,60,NA,NA,100,NA,5.84025479342618
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA512_100",2,100,13,4,"test"," (Operator: lizbethpino, Time: )","BRA512","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,4,38.6684782608696,39.0249214,38.122665630246,38.75,3.90625,8,1.5,1,444,4,1,NA,NA,NA,16,4,273.75,NA,4,NA,3,NA,4,NA,16,1470,182,0,16,NA,NA,2,60,NA,NA,100,NA,1.51048743206522
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA563_137",2,137,25,5,"test"," (Operator: lizbethpino, Time: )","BRA563","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,4,34.0487878787879,35.0325317,36.6042175573381,110,20.3125,10.2,7.8,1,49,4,1,NA,NA,NA,16,3,275,NA,4,NA,3,NA,3,NA,27,3670,370,1,14,NA,NA,3,60,NA,NA,87.5,NA,6.91616003787879
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA707_144",2,144,25,6,"test"," (Operator: lizbethpino, Time: )","BRA707","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,28.5206463195691,23.6998024,26.00543143599,91.6666666666667,3.90625,6.4,1.5,1,55,3,2,NA,NA,NA,16,4,183.333333333333,NA,4,NA,1,NA,3,NA,7,1200,86,1,14,NA,NA,2,48.8888888888889,NA,NA,87.5,NA,1.11408774685817
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA872_122",2,122,10,5,"test"," (Operator: lizbethpino, Time: )","BRA872","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,4.5,26.3311631944445,20.3320808,24.8320035498063,35,14.84375,2.4,5.7,1,154,2,1,NA,NA,NA,16,5,150,NA,4,NA,3,NA,3,NA,20,4900,292,2,15,NA,NA,3,60,NA,NA,93.75,NA,3.90853203667536
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA890_164",2,164,5,6,"test"," (Operator: lizbethpino, Time: )","BRA890","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,4,38.3066588785047,37.0317268,36.1566678195771,77.5,5.72916666666667,10.4,2.2,1,499,4,1,NA,NA,NA,16,2,267.5,NA,4,NA,3,NA,5,NA,16,1950,238,0,16,NA,NA,2,60,NA,NA,100,NA,2.194652331581
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA894_110",2,110,3,4,"test"," (Operator: lizbethpino, Time: )","BRA894","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2.5,34.3591800356506,33.9634895,33.4431385037658,176.25,16.9270833333333,8.3,6.5,1,166,4,1,NA,NA,NA,16,3,263.75,NA,4,NA,1,NA,3,NA,28,3750,384,0,16,NA,NA,2,60,NA,NA,100,NA,5.8160070372846
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA93_109",2,109,4,4,"test"," (Operator: lizbethpino, Time: )","BRA93","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.75,33.941440095608,35.1334991,34.5667726561938,143.75,27.0833333333333,17.1,10.4,1,207,5,2,NA,NA,NA,16,4,355,NA,4,NA,3,NA,2,NA,36,3720,373,0,15,NA,NA,1,56.6666666666667,NA,NA,93.75,NA,9.19247335922716
2020,"202025DVGN4_ciat","202025DVGN4_ciat",4.8,3.2,"2020-March-16","2021-February-05","CIAT. Valle, Colombia",NA,"202025DVGN4_ciat_rep2_BRA974_115",2,115,3,5,"test"," (Operator: lizbethpino, Time: )","BRA974","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3.5,35.3073476702509,39.0878487,38.6394788012141,126.25,33.59375,9.9,12.9,1,54,5,1,NA,NA,NA,16,3,258.75,NA,4,NA,3,NA,3,NA,41,5000,536,0,16,NA,NA,1,34.4444444444444,NA,NA,100,NA,11.8610621079749
